transaction_id,date,product_id,product_name,category,region,units_sold,unit_price,revenue,cost,profit,marketing_spend,customer_id,customer_segment,churn_risk
TX-12834,2026-03-09,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11850.19,4500,7350.19,1463.74,CUST-877,Growth SMB,Low
TX-12835,2026-03-09,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8108.2,2100,6008.2,943.86,CUST-445,Growth SMB,Medium
TX-12836,2026-03-09,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,1,2900,2772.8,700,2072.8,273.56,CUST-626,At-Risk Midmarket,High
TX-12837,2026-03-09,PROD-106,Automated ETL Pipeline,Cloud Services,East,6,2900,17119.01,4200,12919.01,1632.29,CUST-876,Growth SMB,Low
TX-12838,2026-03-09,PROD-101,Stratos Enterprise Suite,Cloud Services,West,3,4500,13359.27,3600,9759.27,1782.24,CUST-533,High-Value Enterprise,Low
TX-12839,2026-03-10,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8029.68,2100,5929.68,664.38,CUST-938,High-Value Enterprise,Low
TX-12840,2026-03-10,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8015.66,2100,5915.66,1024.94,CUST-324,Growth SMB,Low
TX-12841,2026-03-10,PROD-106,Automated ETL Pipeline,Cloud Services,North,11,2900,31287.92,7700,23587.92,3454.86,CUST-274,High-Value Enterprise,Low
TX-12842,2026-03-10,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,11687.53,4500,7187.53,1239.62,CUST-930,Growth SMB,Low
TX-12843,2026-03-11,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12587.5,4500,8087.5,1410.08,CUST-482,High-Value Enterprise,Medium
TX-12844,2026-03-11,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12585.9,4500,8085.9,1463.85,CUST-135,At-Risk Midmarket,High
TX-12845,2026-03-11,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,11633.09,4500,7133.09,1179.27,CUST-863,Growth SMB,Low
TX-12846,2026-03-12,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,4,2900,11148.51,2800,8348.51,1436.01,CUST-201,High-Value Enterprise,Low
TX-12847,2026-03-12,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,11466.85,4500,6966.85,1549.29,CUST-491,At-Risk Midmarket,High
TX-12848,2026-03-12,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,7853.4,2100,5753.4,843.17,CUST-739,Growth SMB,Medium
TX-12849,2026-03-12,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,7940.27,2100,5840.27,1003.15,CUST-132,New Startup,Low
TX-12850,2026-03-12,PROD-106,Automated ETL Pipeline,Cloud Services,South,4,2900,12126.6,2800,9326.6,1052.5,CUST-135,Growth SMB,Low
TX-12851,2026-03-13,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,2960.41,2200,760.41,353.16,CUST-989,High-Value Enterprise,High
TX-12852,2026-03-13,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3055.51,2200,855.51,427.4,CUST-646,New Startup,Low
TX-12853,2026-03-13,PROD-101,Stratos Enterprise Suite,Cloud Services,North,1,4500,4347.24,1200,3147.24,428.96,CUST-640,Growth SMB,Low
TX-12854,2026-03-13,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1834.76,950,884.76,153.58,CUST-252,New Startup,Low
TX-12855,2026-03-13,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2965.77,700,2265.77,261.58,CUST-887,At-Risk Midmarket,High
TX-12856,2026-03-13,PROD-101,Stratos Enterprise Suite,Cloud Services,North,4,4500,18146.73,4800,13346.73,2433.16,CUST-357,High-Value Enterprise,Low
TX-12857,2026-03-13,PROD-104,Smart Edge Gateway,Hardware,West,8,1800,14334.76,7600,6734.76,1515.48,CUST-554,High-Value Enterprise,Medium
TX-12858,2026-03-14,PROD-106,Automated ETL Pipeline,Cloud Services,East,6,2900,16988.98,4200,12788.98,1604.08,CUST-753,Growth SMB,Low
TX-12859,2026-03-14,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,12296.93,4500,7796.93,1579.99,CUST-879,Growth SMB,Low
TX-12860,2026-03-14,PROD-106,Automated ETL Pipeline,Cloud Services,North,3,2900,8489.48,2100,6389.48,857.76,CUST-473,New Startup,Low
TX-12861,2026-03-14,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3187.32,2200,987.32,358.61,CUST-296,High-Value Enterprise,Low
TX-12862,2026-03-14,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3233.04,2200,1033.04,311.94,CUST-209,New Startup,Medium
TX-12863,2026-03-15,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3129.02,2200,929.02,421.61,CUST-755,Growth SMB,High
TX-12864,2026-03-15,PROD-105,Strategic BI Advisory,Advisory,North,1,12000,11554.86,4500,7054.86,997.96,CUST-154,Growth SMB,Medium
TX-12865,2026-03-15,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3124.24,2200,924.24,268.33,CUST-583,Growth SMB,Low
TX-12866,2026-03-15,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,1,2900,2912.61,700,2212.61,248.18,CUST-126,At-Risk Midmarket,High
TX-12867,2026-03-15,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,3,4500,13346.71,3600,9746.71,1443.07,CUST-673,New Startup,Low
TX-12868,2026-03-15,PROD-103,Legacy Data Server V1,Hardware,APAC,1,3100,3052.72,2200,852.72,361.36,CUST-218,New Startup,High
TX-12869,2026-03-16,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3121.62,2200,921.62,382.25,CUST-899,At-Risk Midmarket,High
TX-12870,2026-03-16,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,7834.83,2100,5734.83,1074.66,CUST-150,Growth SMB,Medium
TX-12871,2026-03-16,PROD-103,Legacy Data Server V1,Hardware,EMEA,1,3100,3134.52,2200,934.52,270.84,CUST-326,At-Risk Midmarket,High
TX-12872,2026-03-17,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,2976.02,2200,776.02,291.7,CUST-754,High-Value Enterprise,High
TX-12873,2026-03-17,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3005.9,2200,805.9,385.56,CUST-865,High-Value Enterprise,High
TX-12874,2026-03-17,PROD-103,Legacy Data Server V1,Hardware,APAC,1,3100,3051.62,2200,851.62,336.81,CUST-885,Growth SMB,Low
TX-12875,2026-03-17,PROD-104,Smart Edge Gateway,Hardware,Central,1,1800,1879.97,950,929.97,160.08,CUST-225,At-Risk Midmarket,High
TX-12876,2026-03-17,PROD-101,Stratos Enterprise Suite,Cloud Services,East,3,4500,13210.72,3600,9610.72,1323.87,CUST-669,At-Risk Midmarket,High
TX-12877,2026-03-18,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,3,4500,13092.99,3600,9492.99,1443.64,CUST-928,High-Value Enterprise,Low
TX-12878,2026-03-18,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1874.78,950,924.78,251.49,CUST-194,Growth SMB,Medium
TX-12879,2026-03-18,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,11883.45,4500,7383.45,1557.54,CUST-513,At-Risk Midmarket,High
TX-12880,2026-03-19,PROD-104,Smart Edge Gateway,Hardware,East,3,1800,5218.26,2850,2368.26,496.34,CUST-899,High-Value Enterprise,Low
TX-12881,2026-03-19,PROD-104,Smart Edge Gateway,Hardware,West,1,1800,1770.09,950,820.09,200.84,CUST-224,High-Value Enterprise,Low
TX-12882,2026-03-19,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8311.03,2100,6211.03,823.29,CUST-947,At-Risk Midmarket,High
TX-12883,2026-03-19,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11535.35,4500,7035.35,1030.88,CUST-717,High-Value Enterprise,Low
TX-12884,2026-03-20,PROD-101,Stratos Enterprise Suite,Cloud Services,East,3,4500,13415.07,3600,9815.07,1306.83,CUST-631,At-Risk Midmarket,High
TX-12885,2026-03-20,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11511.16,4500,7011.16,1376.74,CUST-271,Growth SMB,Medium
TX-12886,2026-03-20,PROD-101,Stratos Enterprise Suite,Cloud Services,North,4,4500,18306.74,4800,13506.74,1729.24,CUST-655,Growth SMB,Low
TX-12887,2026-03-20,PROD-105,Strategic BI Advisory,Advisory,Central,1,12000,12201.57,4500,7701.57,1149.47,CUST-989,Growth SMB,Low
TX-12888,2026-03-20,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12324.4,4500,7824.4,1311.45,CUST-103,At-Risk Midmarket,High
TX-12889,2026-03-20,PROD-105,Strategic BI Advisory,Advisory,East,1,12000,12210.01,4500,7710.01,1399.17,CUST-601,New Startup,Medium
TX-12890,2026-03-20,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3248.31,2200,1048.31,399.66,CUST-893,High-Value Enterprise,High
TX-12891,2026-03-21,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11438.53,4500,6938.53,1319.79,CUST-809,At-Risk Midmarket,High
TX-12892,2026-03-21,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3227.98,2200,1027.98,315.97,CUST-308,At-Risk Midmarket,High
TX-12893,2026-03-21,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,4,4500,17289.05,4800,12489.05,1829.54,CUST-678,Growth SMB,Low
TX-12894,2026-03-21,PROD-106,Automated ETL Pipeline,Cloud Services,Central,11,2900,31171.04,7700,23471.04,2504.32,CUST-876,At-Risk Midmarket,High
TX-12895,2026-03-21,PROD-101,Stratos Enterprise Suite,Cloud Services,East,3,4500,13161.03,3600,9561.03,1699.67,CUST-686,High-Value Enterprise,Low
TX-12896,2026-03-21,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3194.98,2200,994.98,357.96,CUST-474,Growth SMB,Low
TX-12897,2026-03-21,PROD-101,Stratos Enterprise Suite,Cloud Services,West,3,4500,13811.71,3600,10211.71,1757.02,CUST-826,New Startup,Low
TX-12898,2026-03-22,PROD-104,Smart Edge Gateway,Hardware,APAC,1,1800,1790.56,950,840.56,160.29,CUST-486,At-Risk Midmarket,High
TX-12899,2026-03-22,PROD-106,Automated ETL Pipeline,Cloud Services,South,3,2900,8614.82,2100,6514.82,822.37,CUST-299,High-Value Enterprise,Low
TX-12900,2026-03-22,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,4,2900,11541.87,2800,8741.87,1497.62,CUST-927,High-Value Enterprise,Low
TX-12901,2026-03-23,PROD-104,Smart Edge Gateway,Hardware,West,3,1800,5493.9,2850,2643.9,674.34,CUST-333,High-Value Enterprise,Low
TX-12902,2026-03-23,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,3,8200,24952.01,6300,18652.01,3025.04,CUST-744,Growth SMB,Low
TX-12903,2026-03-23,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,3,8200,25372.68,6300,19072.68,2798.78,CUST-988,High-Value Enterprise,Low
TX-12904,2026-03-23,PROD-102,AI Analytics Engine Pro,Enterprise AI,South,1,8200,8494.76,2100,6394.76,1158.07,CUST-219,Growth SMB,Medium
TX-12905,2026-03-23,PROD-101,Stratos Enterprise Suite,Cloud Services,West,3,4500,13688.67,3600,10088.67,1157.69,CUST-916,At-Risk Midmarket,High
TX-12906,2026-03-24,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3022.22,2200,822.22,366.75,CUST-494,High-Value Enterprise,High
TX-12907,2026-03-24,PROD-104,Smart Edge Gateway,Hardware,North,3,1800,5482.42,2850,2632.42,539.14,CUST-155,At-Risk Midmarket,High
TX-12908,2026-03-24,PROD-104,Smart Edge Gateway,Hardware,EMEA,3,1800,5470.12,2850,2620.12,445.68,CUST-449,Growth SMB,Medium
TX-12909,2026-03-25,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2797.69,700,2097.69,385.89,CUST-662,High-Value Enterprise,Medium
TX-12910,2026-03-25,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2827.46,700,2127.46,300.21,CUST-434,At-Risk Midmarket,High
TX-12911,2026-03-25,PROD-101,Stratos Enterprise Suite,Cloud Services,North,3,4500,13742.67,3600,10142.67,1341.28,CUST-949,At-Risk Midmarket,High
TX-12912,2026-03-25,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2758.22,700,2058.22,348.13,CUST-434,At-Risk Midmarket,High
TX-12913,2026-03-25,PROD-103,Legacy Data Server V1,Hardware,East,4,3100,12374.75,8800,3574.75,1095.31,CUST-562,High-Value Enterprise,Medium
TX-12914,2026-03-25,PROD-105,Strategic BI Advisory,Advisory,Central,1,12000,11892.86,4500,7392.86,1589.62,CUST-179,High-Value Enterprise,Low
TX-12915,2026-03-25,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3191.32,2200,991.32,371.63,CUST-120,At-Risk Midmarket,High
TX-12916,2026-03-26,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,11861.8,4500,7361.8,1209.65,CUST-239,Growth SMB,Medium
TX-12917,2026-03-26,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8374.42,2100,6274.42,1084.1,CUST-706,At-Risk Midmarket,High
TX-12918,2026-03-26,PROD-105,Strategic BI Advisory,Advisory,Central,1,12000,12295.16,4500,7795.16,1348.42,CUST-552,High-Value Enterprise,Low
TX-12919,2026-03-26,PROD-101,Stratos Enterprise Suite,Cloud Services,East,4,4500,18027.34,4800,13227.34,2004.2,CUST-721,Growth SMB,Low
TX-12920,2026-03-26,PROD-104,Smart Edge Gateway,Hardware,South,4,1800,6864.19,3800,3064.19,688.28,CUST-998,Growth SMB,Low
TX-12921,2026-03-26,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,7836.69,2100,5736.69,853.72,CUST-341,Growth SMB,Medium
TX-12922,2026-03-26,PROD-106,Automated ETL Pipeline,Cloud Services,West,1,2900,2783.39,700,2083.39,231.62,CUST-724,Growth SMB,Low
TX-12923,2026-03-27,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8252.01,2100,6152.01,1140.88,CUST-241,Growth SMB,Medium
TX-12924,2026-03-27,PROD-106,Automated ETL Pipeline,Cloud Services,APAC,3,2900,8535.47,2100,6435.47,1002.9,CUST-209,High-Value Enterprise,Low
TX-12925,2026-03-27,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,3,8200,24968.67,6300,18668.67,3310.51,CUST-625,Growth SMB,Medium
TX-12926,2026-03-27,PROD-101,Stratos Enterprise Suite,Cloud Services,North,4,4500,18785.29,4800,13985.29,1629.59,CUST-952,At-Risk Midmarket,High
TX-12927,2026-03-27,PROD-103,Legacy Data Server V1,Hardware,Central,1,3100,3243.83,2200,1043.83,391.74,CUST-394,At-Risk Midmarket,High
TX-12928,2026-03-27,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,3,8200,25724.26,6300,19424.26,3288.11,CUST-445,High-Value Enterprise,Medium
TX-12929,2026-03-27,PROD-102,AI Analytics Engine Pro,Enterprise AI,West,1,8200,8555.54,2100,6455.54,990.9,CUST-450,At-Risk Midmarket,High
TX-12930,2026-03-28,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8574.3,2100,6474.3,925.66,CUST-785,Growth SMB,Medium
TX-12931,2026-03-28,PROD-106,Automated ETL Pipeline,Cloud Services,Central,8,2900,23284.09,5600,17684.09,2139.11,CUST-627,Growth SMB,Low
TX-12932,2026-03-28,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4481.23,1200,3281.23,376.63,CUST-888,High-Value Enterprise,Low
TX-12933,2026-03-29,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,4,2900,11636.31,2800,8836.31,961.34,CUST-565,High-Value Enterprise,Low
TX-12934,2026-03-29,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,8586.75,2100,6486.75,1024.39,CUST-820,High-Value Enterprise,Low
TX-12935,2026-03-29,PROD-104,Smart Edge Gateway,Hardware,North,3,1800,5541.93,2850,2691.93,656.79,CUST-719,At-Risk Midmarket,High
TX-12936,2026-03-29,PROD-106,Automated ETL Pipeline,Cloud Services,South,1,2900,2960.24,700,2260.24,272.46,CUST-502,Growth SMB,Medium
TX-12937,2026-03-29,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3071.27,2200,871.27,344.15,CUST-570,Growth SMB,Low
TX-12938,2026-03-30,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,12018.77,4500,7518.77,1070.2,CUST-250,Growth SMB,Medium
TX-12939,2026-03-30,PROD-104,Smart Edge Gateway,Hardware,West,4,1800,7319.39,3800,3519.39,673.22,CUST-360,Growth SMB,Low
TX-12940,2026-03-30,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2827.93,700,2127.93,262.67,CUST-653,At-Risk Midmarket,High
TX-12941,2026-03-30,PROD-104,Smart Edge Gateway,Hardware,East,8,1800,15025.85,7600,7425.85,1951.79,CUST-945,At-Risk Midmarket,High
TX-12942,2026-03-30,PROD-105,Strategic BI Advisory,Advisory,Central,1,12000,11825.71,4500,7325.71,1580.39,CUST-835,Growth SMB,Low
TX-12943,2026-03-30,PROD-103,Legacy Data Server V1,Hardware,South,3,3100,9088.81,6600,2488.81,986.38,CUST-723,Growth SMB,High
TX-12944,2026-03-30,PROD-101,Stratos Enterprise Suite,Cloud Services,Central,1,4500,4609.84,1200,3409.84,378.51,CUST-945,New Startup,Low
TX-12945,2026-03-31,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11811.02,4500,7311.02,1102.74,CUST-597,At-Risk Midmarket,High
TX-12946,2026-03-31,PROD-102,AI Analytics Engine Pro,Enterprise AI,North,1,8200,7978.06,2100,5878.06,667.44,CUST-772,Growth SMB,Low
TX-12947,2026-03-31,PROD-101,Stratos Enterprise Suite,Cloud Services,East,1,4500,4440.26,1200,3240.26,563.72,CUST-339,Growth SMB,Low
TX-12948,2026-03-31,PROD-106,Automated ETL Pipeline,Cloud Services,Central,3,2900,8341.82,2100,6241.82,1004.86,CUST-950,At-Risk Midmarket,High
TX-12949,2026-03-31,PROD-102,AI Analytics Engine Pro,Enterprise AI,Central,1,8200,8028.0,2100,5928.0,1109.03,CUST-271,High-Value Enterprise,Low
TX-12950,2026-03-31,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3108.46,2200,908.46,315.39,CUST-364,New Startup,Low
TX-12951,2026-03-31,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3007.5,2200,807.5,304.49,CUST-772,High-Value Enterprise,Low
TX-12952,2026-04-01,PROD-104,Smart Edge Gateway,Hardware,North,2,1800,3630.09,1900,1730.09,353.57,CUST-603,At-Risk Midmarket,High
TX-12953,2026-04-01,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3118.25,2200,918.25,271.74,CUST-491,Growth SMB,High
TX-12954,2026-04-01,PROD-101,Stratos Enterprise Suite,Cloud Services,North,2,4500,9163.81,2400,6763.81,938.09,CUST-257,Growth SMB,Low
TX-12955,2026-04-01,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8454.36,2100,6354.36,865.96,CUST-617,Growth SMB,Medium
TX-12956,2026-04-01,PROD-104,Smart Edge Gateway,Hardware,South,4,1800,7004.39,3800,3204.39,828.9,CUST-778,Growth SMB,Low
TX-12957,2026-04-02,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,12394.9,4500,7894.9,1572.81,CUST-129,At-Risk Midmarket,High
TX-12958,2026-04-02,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,4,8200,31723.72,8400,23323.72,4402.18,CUST-854,Growth SMB,Medium
TX-12959,2026-04-02,PROD-104,Smart Edge Gateway,Hardware,South,5,1800,9163.42,4750,4413.42,959.02,CUST-317,Growth SMB,Low
TX-12960,2026-04-02,PROD-103,Legacy Data Server V1,Hardware,West,1,3100,3186.33,2200,986.33,349.46,CUST-414,At-Risk Midmarket,High
TX-12961,2026-04-03,PROD-104,Smart Edge Gateway,Hardware,North,1,1800,1864.57,950,914.57,211.83,CUST-701,High-Value Enterprise,Medium
TX-12962,2026-04-03,PROD-106,Automated ETL Pipeline,Cloud Services,East,4,2900,11577.62,2800,8777.62,1106.11,CUST-725,High-Value Enterprise,Low
TX-12963,2026-04-03,PROD-106,Automated ETL Pipeline,Cloud Services,West,4,2900,11586.19,2800,8786.19,1324.5,CUST-433,High-Value Enterprise,Low
TX-12964,2026-04-03,PROD-104,Smart Edge Gateway,Hardware,West,2,1800,3441.87,1900,1541.87,400.12,CUST-655,New Startup,Medium
TX-12965,2026-04-03,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4310.12,1200,3110.12,433.93,CUST-789,Growth SMB,Low
TX-12966,2026-04-04,PROD-104,Smart Edge Gateway,Hardware,North,5,1800,8731.76,4750,3981.76,1043.12,CUST-731,Growth SMB,Medium
TX-12967,2026-04-04,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8019.38,2100,5919.38,900.21,CUST-766,Growth SMB,Medium
TX-12968,2026-04-04,PROD-102,AI Analytics Engine Pro,Enterprise AI,EMEA,1,8200,8159.72,2100,6059.72,992.25,CUST-225,At-Risk Midmarket,High
TX-12969,2026-04-04,PROD-101,Stratos Enterprise Suite,Cloud Services,West,1,4500,4307.44,1200,3107.44,384.94,CUST-915,Growth SMB,Low
TX-12970,2026-04-04,PROD-104,Smart Edge Gateway,Hardware,West,2,1800,3763.02,1900,1863.02,320.55,CUST-357,Growth SMB,Medium
TX-12971,2026-04-04,PROD-106,Automated ETL Pipeline,Cloud Services,East,1,2900,2879.57,700,2179.57,358.51,CUST-895,High-Value Enterprise,Low
TX-12972,2026-04-04,PROD-105,Strategic BI Advisory,Advisory,South,2,12000,23371.45,9000,14371.45,2140.62,CUST-515,Growth SMB,Medium
TX-12973,2026-04-05,PROD-103,Legacy Data Server V1,Hardware,South,1,3100,3053.97,2200,853.97,361.13,CUST-914,New Startup,Low
TX-12974,2026-04-05,PROD-104,Smart Edge Gateway,Hardware,Central,5,1800,9056.22,4750,4306.22,1208.13,CUST-176,Growth SMB,Medium
TX-12975,2026-04-05,PROD-104,Smart Edge Gateway,Hardware,East,5,1800,9360.79,4750,4610.79,1086.86,CUST-319,High-Value Enterprise,Low
TX-12976,2026-04-05,PROD-101,Stratos Enterprise Suite,Cloud Services,APAC,1,4500,4484.89,1200,3284.89,508.43,CUST-869,New Startup,Low
TX-12977,2026-04-05,PROD-105,Strategic BI Advisory,Advisory,APAC,1,12000,11657.75,4500,7157.75,1054.19,CUST-722,Growth SMB,Low
TX-12978,2026-04-05,PROD-102,AI Analytics Engine Pro,Enterprise AI,East,1,8200,8194.14,2100,6094.14,1085.05,CUST-137,Growth SMB,Medium
TX-12979,2026-04-05,PROD-104,Smart Edge Gateway,Hardware,APAC,1,1800,1831.44,950,881.44,150.44,CUST-611,Growth SMB,Low
TX-12980,2026-04-06,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,12256.7,4500,7756.7,1459.69,CUST-897,High-Value Enterprise,Medium
TX-12981,2026-04-06,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3054.29,2200,854.29,366.79,CUST-776,At-Risk Midmarket,High
TX-12982,2026-04-06,PROD-106,Automated ETL Pipeline,Cloud Services,North,2,2900,5557.11,1400,4157.11,594.96,CUST-346,Growth SMB,Low
TX-12983,2026-04-06,PROD-101,Stratos Enterprise Suite,Cloud Services,East,4,4500,18821.94,4800,14021.94,1534.28,CUST-380,High-Value Enterprise,Medium
TX-12984,2026-04-06,PROD-103,Legacy Data Server V1,Hardware,North,1,3100,3251.8,2200,1051.8,417.81,CUST-702,Growth SMB,Medium
TX-12985,2026-04-07,PROD-104,Smart Edge Gateway,Hardware,East,4,1800,7251.35,3800,3451.35,975.98,CUST-226,Growth SMB,Low
TX-12986,2026-04-07,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,2,2900,5825.98,1400,4425.98,760.42,CUST-736,Growth SMB,Low
TX-12987,2026-04-07,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,11819.37,4500,7319.37,1634.63,CUST-359,High-Value Enterprise,Low
TX-12988,2026-04-07,PROD-105,Strategic BI Advisory,Advisory,West,1,12000,11846.05,4500,7346.05,1293.17,CUST-954,Growth SMB,Low
TX-12989,2026-04-07,PROD-105,Strategic BI Advisory,Advisory,EMEA,1,12000,11779.71,4500,7279.71,1473.8,CUST-602,Growth SMB,Low
TX-12990,2026-04-07,PROD-104,Smart Edge Gateway,Hardware,South,1,1800,1834.39,950,884.39,183.0,CUST-698,Growth SMB,Low
TX-12991,2026-04-08,PROD-103,Legacy Data Server V1,Hardware,East,1,3100,3141.93,2200,941.93,369.02,CUST-880,New Startup,High
TX-12992,2026-04-08,PROD-106,Automated ETL Pipeline,Cloud Services,EMEA,1,2900,2825.29,700,2125.29,289.89,CUST-252,High-Value Enterprise,Low
TX-12993,2026-04-08,PROD-105,Strategic BI Advisory,Advisory,South,1,12000,12225.59,4500,7725.59,1167.36,CUST-966,At-Risk Midmarket,High
